police_force_code,police_force_name,year_month,ethnicity_simple,ethnicity_full,sns_count
E23000023,Cambridgeshire,2024-07-01,Mixed,Mixed White and Asian,1
E23000023,Cambridgeshire,2024-07-01,Mixed,Mixed White and Black African,2
E23000023,Cambridgeshire,2024-07-01,Mixed,Mixed White and Black Caribbean,1
E23000023,Cambridgeshire,2024-07-01,Other,Any Other Ethnic Background,7
E23000023,Cambridgeshire,2024-07-01,Other,Arab,3
E23000023,Cambridgeshire,2024-07-01,Unknown,Unknown,39
E23000023,Cambridgeshire,2024-07-01,White,Unknown,2
E23000023,Cambridgeshire,2024-07-01,White,White British,125
E23000023,Cambridgeshire,2024-07-01,White,White Irish,1
E23000023,Cambridgeshire,2024-07-01,White,White Other,43
E23000023,Cambridgeshire,2024-08-01,Asian,Asian Other,11
E23000023,Cambridgeshire,2024-08-01,Asian,Bangladeshi,2
E23000023,Cambridgeshire,2024-08-01,Asian,Indian,2
E23000023,Cambridgeshire,2024-08-01,Asian,Pakistani,7
E23000023,Cambridgeshire,2024-08-01,Black,Black African,7
E23000023,Cambridgeshire,2024-08-01,Black,Black Caribbean,2
E23000023,Cambridgeshire,2024-08-01,Black,Black Other,5
E23000023,Cambridgeshire,2024-08-01,Mixed,Mixed Other,8
E23000023,Cambridgeshire,2024-08-01,Other,Any Other Ethnic Background,1
E23000023,Cambridgeshire,2024-08-01,Other,Arab,1
E23000023,Cambridgeshire,2024-08-01,Unknown,Unknown,36
E23000023,Cambridgeshire,2024-08-01,White,Unknown,3
E23000023,Cambridgeshire,2024-08-01,White,White British,101
E23000023,Cambridgeshire,2024-08-01,White,White Other,37
E23000023,Cambridgeshire,2024-09-01,Asian,Asian Other,13
E23000023,Cambridgeshire,2024-09-01,Asian,Bangladeshi,1
E23000023,Cambridgeshire,2024-09-01,Asian,Indian,1
E23000023,Cambridgeshire,2024-09-01,Asian,Pakistani,5
E23000023,Cambridgeshire,2024-09-01,Black,Black African,6
E23000023,Cambridgeshire,2024-09-01,Black,Black Caribbean,1
E23000023,Cambridgeshire,2024-09-01,Black,Black Other,9
E23000023,Cambridgeshire,2024-09-01,Mixed,Mixed Other,4
E23000023,Cambridgeshire,2024-09-01,Mixed,Mixed White and Asian,1
E23000023,Cambridgeshire,2024-09-01,Mixed,Mixed White and Black African,1
E23000023,Cambridgeshire,2024-09-01,Mixed,Mixed White and Black Caribbean,1
E23000023,Cambridgeshire,2024-09-01,Other,Any Other Ethnic Background,4
E23000023,Cambridgeshire,2024-09-01,Other,Arab,1
E23000023,Cambridgeshire,2024-09-01,Unknown,Unknown,35
E23000023,Cambridgeshire,2024-09-01,White,Gypsy or Irish Traveller,2
E23000023,Cambridgeshire,2024-09-01,White,White British,105
E23000023,Cambridgeshire,2024-09-01,White,White Other,41
E23000023,Cambridgeshire,2024-10-01,Asian,Asian Other,22
E23000023,Cambridgeshire,2024-10-01,Asian,Indian,1
E23000023,Cambridgeshire,2024-10-01,Asian,Pakistani,7
E23000023,Cambridgeshire,2024-10-01,Black,Black African,12
E23000023,Cambridgeshire,2024-10-01,Black,Black Caribbean,2
E23000023,Cambridgeshire,2024-10-01,Black,Black Other,9
E23000023,Cambridgeshire,2024-10-01,Mixed,Mixed Other,6
E23000023,Cambridgeshire,2024-10-01,Mixed,Mixed White and Asian,2
E23000023,Cambridgeshire,2024-10-01,Mixed,Mixed White and Black African,2
E23000023,Cambridgeshire,2024-10-01,Mixed,Mixed White and Black Caribbean,3
E23000023,Cambridgeshire,2024-10-01,Other,Any Other Ethnic Background,4
E23000023,Cambridgeshire,2024-10-01,Other,Arab,3
E23000023,Cambridgeshire,2024-10-01,Unknown,Unknown,39
E23000023,Cambridgeshire,2024-10-01,White,Gypsy or Irish Traveller,3
E23000023,Cambridgeshire,2024-10-01,White,Unknown,3
E23000023,Cambridgeshire,2024-10-01,White,White British,134
E23000023,Cambridgeshire,2024-10-01,White,White Other,38
E23000023,Cambridgeshire,2024-11-01,Asian,Asian Other,21
E23000023,Cambridgeshire,2024-11-01,Asian,Pakistani,4
E23000023,Cambridgeshire,2024-11-01,Black,Black African,8
E23000023,Cambridgeshire,2024-11-01,Black,Black Other,11
E23000023,Cambridgeshire,2024-11-01,Mixed,Mixed Other,7
E23000023,Cambridgeshire,2024-11-01,Mixed,Mixed White and Black African,1
E23000023,Cambridgeshire,2024-11-01,Other,Any Other Ethnic Background,4
E23000023,Cambridgeshire,2024-11-01,Unknown,Unknown,33
E23000023,Cambridgeshire,2024-11-01,White,Gypsy or Irish Traveller,3
E23000023,Cambridgeshire,2024-11-01,White,Unknown,2
E23000023,Cambridgeshire,2024-11-01,White,White British,99
E23000023,Cambridgeshire,2024-11-01,White,White Irish,1
E23000023,Cambridgeshire,2024-11-01,White,White Other,34
E23000023,Cambridgeshire,2024-12-01,Asian,Asian Other,13
E23000023,Cambridgeshire,2024-12-01,Asian,Indian,1
E23000023,Cambridgeshire,2024-12-01,Asian,Pakistani,8
E23000023,Cambridgeshire,2024-12-01,Black,Black African,5
E23000023,Cambridgeshire,2024-12-01,Black,Black Other,5
E23000023,Cambridgeshire,2024-12-01,Mixed,Mixed Other,5
E23000023,Cambridgeshire,2024-12-01,Other,Any Other Ethnic Background,3
E23000023,Cambridgeshire,2024-12-01,Unknown,Unknown,34
E23000023,Cambridgeshire,2024-12-01,White,Gypsy or Irish Traveller,3
E23000023,Cambridgeshire,2024-12-01,White,Unknown,3
E23000023,Cambridgeshire,2024-12-01,White,White British,79
E23000023,Cambridgeshire,2024-12-01,White,White Other,22
E23000023,Cambridgeshire,2025-01-01,Asian,Asian Other,26
E23000023,Cambridgeshire,2025-01-01,Asian,Bangladeshi,1
E23000023,Cambridgeshire,2025-01-01,Asian,Pakistani,7
E23000023,Cambridgeshire,2025-01-01,Asian,Unknown,1
E23000023,Cambridgeshire,2025-01-01,Black,Black African,6
E23000023,Cambridgeshire,2025-01-01,Black,Black Caribbean,3
E23000023,Cambridgeshire,2025-01-01,Black,Black Other,10
E23000023,Cambridgeshire,2025-01-01,Black,Unknown,2
E23000023,Cambridgeshire,2025-01-01,Mixed,Mixed Other,10
E23000023,Cambridgeshire,2025-01-01,Mixed,Mixed White and Asian,1
E23000023,Cambridgeshire,2025-01-01,Mixed,Mixed White and Black African,3
E23000023,Cambridgeshire,2025-01-01,Mixed,Mixed White and Black Caribbean,1
E23000023,Cambridgeshire,2025-01-01,Other,Any Other Ethnic Background,5
E23000023,Cambridgeshire,2025-01-01,Unknown,Unknown,20
E23000023,Cambridgeshire,2025-01-01,White,Gypsy or Irish Traveller,1
E23000023,Cambridgeshire,2025-01-01,White,Unknown,3
E23000023,Cambridgeshire,2025-01-01,White,White British,102
E23000023,Cambridgeshire,2025-01-01,White,White Irish,1
E23000023,Cambridgeshire,2025-01-01,White,White Other,29
E23000023,Cambridgeshire,2025-02-01,Asian,Asian Other,12
E23000023,Cambridgeshire,2025-02-01,Asian,Bangladeshi,1
E23000023,Cambridgeshire,2025-02-01,Asian,Chinese,1
E23000023,Cambridgeshire,2025-02-01,Asian,Pakistani,4
E23000023,Cambridgeshire,2025-02-01,Black,Black African,7
E23000023,Cambridgeshire,2025-02-01,Black,Black Caribbean,1
E23000023,Cambridgeshire,2025-02-01,Black,Black Other,7
E23000023,Cambridgeshire,2025-02-01,Mixed,Mixed Other,6
E23000023,Cambridgeshire,2025-02-01,Mixed,Mixed White and Asian,1
E23000023,Cambridgeshire,2025-02-01,Mixed,Mixed White and Black Caribbean,1
E23000023,Cambridgeshire,2025-02-01,Other,Any Other Ethnic Background,4
E23000023,Cambridgeshire,2025-02-01,Other,Arab,2
E23000023,Cambridgeshire,2025-02-01,Unknown,Unknown,32
E23000023,Cambridgeshire,2025-02-01,White,Unknown,2
E23000023,Cambridgeshire,2025-02-01,White,White British,76
E23000023,Cambridgeshire,2025-02-01,White,White Irish,3
E23000023,Cambridgeshire,2025-02-01,White,White Other,20
E23000024,Norfolk,2022-03-01,Asian,Asian Other,1
E23000024,Norfolk,2022-03-01,Asian,Unknown,5
E23000024,Norfolk,2022-03-01,Black,Black African,1
E23000024,Norfolk,2022-03-01,Black,Black Other,2
E23000024,Norfolk,2022-03-01,Black,Unknown,16
E23000024,Norfolk,2022-03-01,Mixed,Mixed Other,1
E23000024,Norfolk,2022-03-01,Mixed,Mixed White and Black Caribbean,1
E23000024,Norfolk,2022-03-01,Other,Any Other Ethnic Background,1
E23000024,Norfolk,2022-03-01,Other,Unknown,5
E23000024,Norfolk,2022-03-01,Unknown,Unknown,18
E23000024,Norfolk,2022-03-01,White,Unknown,227
E23000024,Norfolk,2022-03-01,White,White British,59
E23000024,Norfolk,2022-03-01,White,White Other,7
E23000024,Norfolk,2022-04-01,Asian,Asian Other,2
E23000024,Norfolk,2022-04-01,Asian,Pakistani,1
E23000024,Norfolk,2022-04-01,Asian,Unknown,8
E23000024,Norfolk,2022-04-01,Black,Black African,1
E23000024,Norfolk,2022-04-01,Black,Black Other,1
E23000024,Norfolk,2022-04-01,Black,Unknown,12
E23000024,Norfolk,2022-04-01,Mixed,Mixed Other,2
E23000024,Norfolk,2022-04-01,Mixed,Mixed White and Asian,1
E23000024,Norfolk,2022-04-01,Other,Any Other Ethnic Background,3
E23000024,Norfolk,2022-04-01,Other,Arab,1
E23000024,Norfolk,2022-04-01,Other,Unknown,4
E23000024,Norfolk,2022-04-01,Unknown,Unknown,9
E23000024,Norfolk,2022-04-01,White,Unknown,270
E23000024,Norfolk,2022-04-01,White,White British,49
E23000024,Norfolk,2022-04-01,White,White Other,3
E23000024,Norfolk,2022-05-01,Asian,Unknown,4
E23000024,Norfolk,2022-05-01,Black,Unknown,22
E23000024,Norfolk,2022-05-01,Mixed,Mixed Other,1
E23000024,Norfolk,2022-05-01,Other,Any Other Ethnic Background,1
E23000024,Norfolk,2022-05-01,Other,Unknown,7
E23000024,Norfolk,2022-05-01,Unknown,Unknown,2
E23000024,Norfolk,2022-05-01,White,Unknown,218
E23000024,Norfolk,2022-05-01,White,White British,43
E23000024,Norfolk,2022-05-01,White,White Other,2
E23000024,Norfolk,2022-06-01,Asian,Asian Other,1
E23000024,Norfolk,2022-06-01,Asian,Pakistani,1
E23000024,Norfolk,2022-06-01,Asian,Unknown,8
E23000024,Norfolk,2022-06-01,Black,Unknown,26
E23000024,Norfolk,2022-06-01,Other,Unknown,5
E23000024,Norfolk,2022-06-01,Unknown,Unknown,9
E23000024,Norfolk,2022-06-01,White,Unknown,240
E23000024,Norfolk,2022-06-01,White,White British,28
E23000024,Norfolk,2022-06-01,White,White Other,1
E23000024,Norfolk,2022-07-01,Asian,Pakistani,2
E23000024,Norfolk,2022-07-01,Asian,Unknown,6
E23000024,Norfolk,2022-07-01,Black,Unknown,11
E23000024,Norfolk,2022-07-01,Other,Unknown,7
E23000024,Norfolk,2022-07-01,Unknown,Unknown,7
E23000024,Norfolk,2022-07-01,White,Unknown,239
E23000024,Norfolk,2022-07-01,White,White British,7
E23000024,Norfolk,2022-08-01,Asian,Asian Other,2
E23000024,Norfolk,2022-08-01,Asian,Indian,1
E23000024,Norfolk,2022-08-01,Asian,Pakistani,2
E23000024,Norfolk,2022-08-01,Black,Black African,10
E23000024,Norfolk,2022-08-01,Black,Black Caribbean,1
E23000024,Norfolk,2022-08-01,Black,Black Other,6
E23000024,Norfolk,2022-08-01,Mixed,Mixed Other,3
E23000024,Norfolk,2022-08-01,Mixed,Mixed White and Asian,1
E23000024,Norfolk,2022-08-01,Mixed,Mixed White and Black African,3
E23000024,Norfolk,2022-08-01,Mixed,Mixed White and Black Caribbean,1
E23000024,Norfolk,2022-08-01,Unknown,Unknown,38
E23000024,Norfolk,2022-08-01,White,Unknown,7
E23000024,Norfolk,2022-08-01,White,White British,208
E23000024,Norfolk,2022-08-01,White,White Other,37
E23000024,Norfolk,2022-09-01,Asian,Asian Other,2
E23000024,Norfolk,2022-09-01,Asian,Indian,1
E23000024,Norfolk,2022-09-01,Asian,Pakistani,1
E23000024,Norfolk,2022-09-01,Asian,Unknown,1
E23000024,Norfolk,2022-09-01,Black,Black African,6
E23000024,Norfolk,2022-09-01,Black,Black Caribbean,3
E23000024,Norfolk,2022-09-01,Black,Black Other,3
E23000024,Norfolk,2022-09-01,Black,Unknown,1
E23000024,Norfolk,2022-09-01,Mixed,Mixed Other,2
E23000024,Norfolk,2022-09-01,Mixed,Mixed White and Black African,2
E23000024,Norfolk,2022-09-01,Mixed,Mixed White and Black Caribbean,1
E23000024,Norfolk,2022-09-01,Other,Any Other Ethnic Background,2
E23000024,Norfolk,2022-09-01,Unknown,Unknown,42
E23000024,Norfolk,2022-09-01,White,Gypsy or Irish Traveller,1
E23000024,Norfolk,2022-09-01,White,Unknown,4
E23000024,Norfolk,2022-09-01,White,White British,153
E23000024,Norfolk,2022-09-01,White,White Irish,2
E23000024,Norfolk,2022-09-01,White,White Other,60
E23000024,Norfolk,2022-10-01,Asian,Asian Other,3
E23000024,Norfolk,2022-10-01,Asian,Pakistani,1
E23000024,Norfolk,2022-10-01,Asian,Unknown,2
E23000024,Norfolk,2022-10-01,Black,Black African,4
E23000024,Norfolk,2022-10-01,Black,Black Caribbean,4
E23000024,Norfolk,2022-10-01,Mixed,Mixed Other,2
E23000024,Norfolk,2022-10-01,Mixed,Mixed White and Black African,1
E23000024,Norfolk,2022-10-01,Mixed,Mixed White and Black Caribbean,1
E23000024,Norfolk,2022-10-01,Other,Any Other Ethnic Background,6
E23000024,Norfolk,2022-10-01,Other,Arab,3
E23000024,Norfolk,2022-10-01,Unknown,Unknown,62
E23000024,Norfolk,2022-10-01,White,White British,192
E23000024,Norfolk,2022-10-01,White,White Other,57
E23000024,Norfolk,2022-11-01,Asian,Asian Other,4
E23000024,Norfolk,2022-11-01,Asian,Pakistani,1
E23000024,Norfolk,2022-11-01,Black,Black African,4
E23000024,Norfolk,2022-11-01,Black,Black Caribbean,3
E23000024,Norfolk,2022-11-01,Black,Black Other,1
E23000024,Norfolk,2022-11-01,Mixed,Mixed Other,2
E23000024,Norfolk,2022-11-01,Other,Any Other Ethnic Background,2
E23000024,Norfolk,2022-11-01,Other,Unknown,1
E23000024,Norfolk,2022-11-01,Unknown,Unknown,56
E23000024,Norfolk,2022-11-01,White,White British,163
E23000024,Norfolk,2022-11-01,White,White Irish,1
E23000024,Norfolk,2022-11-01,White,White Other,50
E23000024,Norfolk,2022-12-01,Asian,Asian Other,1
E23000024,Norfolk,2022-12-01,Asian,Indian,1
E23000024,Norfolk,2022-12-01,Black,Black African,5
E23000024,Norfolk,2022-12-01,Black,Black Caribbean,5
E23000024,Norfolk,2022-12-01,Black,Black Other,1
E23000024,Norfolk,2022-12-01,Mixed,Mixed Other,1
E23000024,Norfolk,2022-12-01,Mixed,Mixed White and Black African,1
E23000024,Norfolk,2022-12-01,Other,Any Other Ethnic Background,3
E23000024,Norfolk,2022-12-01,Unknown,Unknown,59
E23000024,Norfolk,2022-12-01,White,White British,126
E23000024,Norfolk,2022-12-01,White,White Other,37
E23000024,Norfolk,2023-01-01,Asian,Asian Other,2
E23000024,Norfolk,2023-01-01,Asian,Unknown,1
E23000024,Norfolk,2023-01-01,Black,Black African,8
E23000024,Norfolk,2023-01-01,Black,Black Caribbean,3
E23000024,Norfolk,2023-01-01,Black,Black Other,4
E23000024,Norfolk,2023-01-01,Mixed,Mixed Other,1
E23000024,Norfolk,2023-01-01,Mixed,Mixed White and Black African,1
E23000024,Norfolk,2023-01-01,Other,Any Other Ethnic Background,1
E23000024,Norfolk,2023-01-01,Other,Arab,1
E23000024,Norfolk,2023-01-01,Unknown,Unknown,44
E23000024,Norfolk,2023-01-01,White,White British,172
E23000024,Norfolk,2023-01-01,White,White Irish,1
E23000024,Norfolk,2023-01-01,White,White Other,42
E23000024,Norfolk,2023-02-01,Asian,Asian Other,1
E23000024,Norfolk,2023-02-01,Asian,Unknown,1
E23000024,Norfolk,2023-02-01,Black,Black Other,6
E23000024,Norfolk,2023-02-01,Mixed,Mixed Other,2
E23000024,Norfolk,2023-02-01,Mixed,Mixed White and Black Caribbean,1
E23000024,Norfolk,2023-02-01,Other,Any Other Ethnic Background,4
E23000024,Norfolk,2023-02-01,Other,Unknown,1
E23000024,Norfolk,2023-02-01,Unknown,Unknown,55
E23000024,Norfolk,2023-02-01,White,White British,125
E23000024,Norfolk,2023-02-01,White,White Other,39
E23000024,Norfolk,2023-03-01,Asian,Asian Other,3
E23000024,Norfolk,2023-03-01,Black,Black African,6
E23000024,Norfolk,2023-03-01,Black,Black Caribbean,4
E23000024,Norfolk,2023-03-01,Black,Black Other,5
E23000024,Norfolk,2023-03-01,Mixed,Mixed Other,1
E23000024,Norfolk,2023-03-01,Mixed,Mixed White and Black African,1
E23000024,Norfolk,2023-03-01,Mixed,Mixed White and Black Caribbean,1
E23000024,Norfolk,2023-03-01,Other,Any Other Ethnic Background,8
E23000024,Norfolk,2023-03-01,Other,Arab,2
E23000024,Norfolk,2023-03-01,Unknown,Unknown,74
E23000024,Norfolk,2023-03-01,White,Gypsy or Irish Traveller,1
E23000024,Norfolk,2023-03-01,White,White British,190
E23000024,Norfolk,2023-03-01,White,White Irish,1
E23000024,Norfolk,2023-03-01,White,White Other,63
E23000024,Norfolk,2023-04-01,Asian,Asian Other,3
E23000024,Norfolk,2023-04-01,Black,Black African,7
E23000024,Norfolk,2023-04-01,Black,Black Caribbean,3
E23000024,Norfolk,2023-04-01,Black,Black Other,6
E23000024,Norfolk,2023-04-01,Mixed,Mixed Other,1
E23000024,Norfolk,2023-04-01,Mixed,Mixed White and Black African,2
E23000024,Norfolk,2023-04-01,Other,Any Other Ethnic Background,2
E23000024,Norfolk,2023-04-01,Unknown,Unknown,59
E23000024,Norfolk,2023-04-01,White,Gypsy or Irish Traveller,1
E23000024,Norfolk,2023-04-01,White,White British,167
E23000024,Norfolk,2023-04-01,White,White Irish,4
E23000024,Norfolk,2023-04-01,White,White Other,54
E23000024,Norfolk,2023-05-01,Asian,Asian Other,4
E23000024,Norfolk,2023-05-01,Asian,Pakistani,1
E23000024,Norfolk,2023-05-01,Black,Black African,3
E23000024,Norfolk,2023-05-01,Black,Black Caribbean,5
E23000024,Norfolk,2023-05-01,Black,Black Other,8
E23000024,Norfolk,2023-05-01,Mixed,Mixed Other,2
E23000024,Norfolk,2023-05-01,Other,Any Other Ethnic Background,7
E23000024,Norfolk,2023-05-01,Unknown,Unknown,68
E23000024,Norfolk,2023-05-01,White,Gypsy or Irish Traveller,3
E23000024,Norfolk,2023-05-01,White,White British,172
E23000024,Norfolk,2023-05-01,White,White Irish,1
E23000024,Norfolk,2023-05-01,White,White Other,45
E23000024,Norfolk,2023-06-01,Black,Black African,6
E23000024,Norfolk,2023-06-01,Black,Black Caribbean,2
E23000024,Norfolk,2023-06-01,Black,Black Other,9
E23000024,Norfolk,2023-06-01,Mixed,Mixed Other,3
E23000024,Norfolk,2023-06-01,Mixed,Mixed White and Black African,1
E23000024,Norfolk,2023-06-01,Mixed,Mixed White and Black Caribbean,2
E23000024,Norfolk,2023-06-01,Other,Any Other Ethnic Background,3
E23000024,Norfolk,2023-06-01,Other,Arab,1
E23000024,Norfolk,2023-06-01,Other,Unknown,1
E23000024,Norfolk,2023-06-01,Unknown,Unknown,71
E23000024,Norfolk,2023-06-01,White,Gypsy or Irish Traveller,2
E23000024,Norfolk,2023-06-01,White,White British,127
E23000024,Norfolk,2023-06-01,White,White Irish,1
E23000024,Norfolk,2023-06-01,White,White Other,44
E23000024,Norfolk,2023-07-01,Asian,Asian Other,2
E23000024,Norfolk,2023-07-01,Black,Black African,5
E23000024,Norfolk,2023-07-01,Black,Black Caribbean,2
E23000024,Norfolk,2023-07-01,Black,Black Other,5
E23000024,Norfolk,2023-07-01,Unknown,Unknown,46
E23000024,Norfolk,2023-07-01,White,Gypsy or Irish Traveller,3
E23000024,Norfolk,2023-07-01,White,White British,102
E23000024,Norfolk,2023-07-01,White,White Irish,2
E23000024,Norfolk,2023-07-01,White,White Other,53
E23000024,Norfolk,2023-08-01,Asian,Asian Other,1
